is_bug_fix,revisionNo,message
0,2555,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2556,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2557,Various themes: Change &quot;dip&quot; for fonts to &quot;sp&quot; (device-independent pixels toscale-independent pixels which are based on preferred font size). Modified : /trunk/NotePad/res/values/themes.xml Modified : /trunk/ShoppingList/res/values/themes.xml Modified : /trunk/themes/BasicColors/res/values/themes.xml 
0,2558,OI Notepad: Prepare release 1.2.0 (version 1.1.4 got renamed). Modified : /trunk/NotePad/AndroidManifest.xml Modified : /trunk/NotePad/readme.txt 
0,2559,OI Notepad: Tag release 1.2.0. Added : /tags/NotePad/Release_1.2.0 
0,2560,Basic Colors Theme: require OI Notepad 1.2.0. Modified : /trunk/themes/BasicColors/src/org/openintents/themes/basiccolors/InfoActivity.java 
0,2561,Basic Colors Theme: prepare version 1.1.0. Modified : /trunk/themes/BasicColors/AndroidManifest.xml Modified : /trunk/themes/BasicColors/readme.txt 
0,2562,OI Shopping List: Prepare version 1.2.1. Modified : /trunk/ShoppingList/AndroidManifest.xml Modified : /trunk/ShoppingList/readme.txt 
0,2563,OI Notepad: Include new &quot;Tiny&quot; font size. Modified : /trunk/NotePad/AndroidManifest.xml Modified : /trunk/NotePad/res/values/attr.xml Modified : /trunk/NotePad/res/values/strings.xml Modified : /trunk/NotePad/res/values/strings_not_for_translation.xml Modified : /trunk/NotePad/res/values/themes.xml Modified : /trunk/NotePad/src/org/openintents/notepad/NoteEditor.java Modified : /trunk/NotePad/src/org/openintents/notepad/theme/ThemeNotepad.java Modified : /trunk/themes/BasicColors/AndroidManifest.xml 
0,2564,OI Notepad: Prepare release 1.2.1. Modified : /trunk/NotePad/AndroidManifest.xml Modified : /trunk/NotePad/readme.txt 
0,2565,Edited wiki page through web user interface. Modified : /wiki/FeatureRequests.wiki 
0,2566,"Share project &quot;DependencyManagerTestStore&quot; into&quot;<a href=""https://openintents.googlecode.com/svn/trunk"" rel=""nofollow"">https://openintents.googlecode.com/svn/trunk</a>&quot;Share project &quot;DependencyManagerClient&quot; into&quot;<a href=""https://openintents.googlecode.com/svn/trunk"" rel=""nofollow"">https://openintents.googlecode.com/svn/trunk</a>&quot;Share project &quot;DependencyManager&quot; into&quot;<a href=""https://openintents.googlecode.com/svn/trunk"" rel=""nofollow"">https://openintents.googlecode.com/svn/trunk</a>&quot;Share project &quot;DependencyManagerTestApp&quot; into&quot;<a href=""https://openintents.googlecode.com/svn/trunk"" rel=""nofollow"">https://openintents.googlecode.com/svn/trunk</a>&quot;Share project &quot;DependencyManagerCommon&quot; into&quot;<a href=""https://openintents.googlecode.com/svn/trunk"" rel=""nofollow"">https://openintents.googlecode.com/svn/trunk</a>&quot; Added : /trunk/DependencyManager Added : /trunk/DependencyManagerClient Added : /trunk/DependencyManagerCommon Added : /trunk/DependencyManagerTestApp Added : /trunk/DependencyManagerTestStore "
0,2567,Initial import from android-dependencymanager Added : /trunk/DependencyManagerTestStore/.classpath Added : /trunk/DependencyManagerTestStore/.project Added : /trunk/DependencyManagerTestStore/AndroidManifest.xml Added : /trunk/DependencyManagerTestStore/bin Added : /trunk/DependencyManagerTestStore/bin/DependencyManagerTestStore.apk Added : /trunk/DependencyManagerTestStore/bin/classes.dex Added : /trunk/DependencyManagerTestStore/bin/de Added : /trunk/DependencyManagerTestStore/bin/de/finkhaeuser Added : /trunk/DependencyManagerTestStore/bin/de/finkhaeuser/dm Added : /trunk/DependencyManagerTestStore/bin/de/finkhaeuser/dm/teststore Added : /trunk/DependencyManagerTestStore/bin/org Added : /trunk/DependencyManagerTestStore/bin/org/openintents Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/common Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/common/DependencyManagerContract$CandidateColumns.class Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/common/DependencyManagerContract.class Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/common/Intents.class Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/common/Schemas$Client.class Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/common/Schemas$Source.class Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/common/Schemas.class Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/teststore Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/teststore/R$attr.class Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/teststore/R$layout.class Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/teststore/R$string.class Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/teststore/R$xml.class Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/teststore/R.class Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/teststore/TestStore.class Added : /trunk/DependencyManagerTestStore/bin/org/openintents/dm/teststore/TestStoreProvider.class Added : /trunk/DependencyManagerTestStore/bin/resources.ap_ Added : /trunk/DependencyManagerTestStore/build.properties Added : /trunk/DependencyManagerTestStore/build.xml Added : /trunk/DependencyManagerTestStore/default.properties Added : /trunk/DependencyManagerTestStore/gen Added : /trunk/DependencyManagerTestStore/gen/de Added : /trunk/DependencyManagerTestStore/gen/de/finkhaeuser Added : /trunk/DependencyManagerTestStore/gen/de/finkhaeuser/dm Added : /trunk/DependencyManagerTestStore/gen/de/finkhaeuser/dm/teststore Added : /trunk/DependencyManagerTestStore/gen/org Added : /trunk/DependencyManagerTestStore/gen/org/openintents Added : /trunk/DependencyManagerTestStore/gen/org/openintents/dm Added : /trunk/DependencyManagerTestStore/gen/org/openintents/dm/teststore Added : /trunk/DependencyManagerTestStore/gen/org/openintents/dm/teststore/R.java Added : /trunk/DependencyManagerTestStore/libs Added : /trunk/DependencyManagerTestStore/res Added : /trunk/DependencyManagerTestStore/res/layout Added : /trunk/DependencyManagerTestStore/res/layout/main.xml Added : /trunk/DependencyManagerTestStore/res/values Added : /trunk/DependencyManagerTestStore/res/values/strings.xml Added : /trunk/DependencyManagerTestStore/res/xml Added : /trunk/DependencyManagerTestStore/res/xml/dependency_source.xml 
0,2568,Initial import from android-dependencymanager Deleted : /trunk/DependencyManagerTestStore/bin/de Deleted : /trunk/DependencyManagerTestStore/bin/org 
0,2569,Initial import from android-dependencymanager Added : /trunk/DependencyManagerTestApp/.classpath Added : /trunk/DependencyManagerTestApp/.project Added : /trunk/DependencyManagerTestApp/AndroidManifest.xml Added : /trunk/DependencyManagerTestApp/bin Added : /trunk/DependencyManagerTestApp/bin/DependencyManagerTestApp.apk Added : /trunk/DependencyManagerTestApp/bin/classes.dex Added : /trunk/DependencyManagerTestApp/bin/de Added : /trunk/DependencyManagerTestApp/bin/de/finkhaeuser Added : /trunk/DependencyManagerTestApp/bin/de/finkhaeuser/dm Added : /trunk/DependencyManagerTestApp/bin/de/finkhaeuser/dm/IDependencyManager$Stub$Proxy.class Added : /trunk/DependencyManagerTestApp/bin/de/finkhaeuser/dm/IDependencyManager$Stub.class Added : /trunk/DependencyManagerTestApp/bin/de/finkhaeuser/dm/IDependencyManager.class Added : /trunk/DependencyManagerTestApp/bin/de/finkhaeuser/dm/testapp Added : /trunk/DependencyManagerTestApp/bin/org Added : /trunk/DependencyManagerTestApp/bin/org/openintents Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/IDependencyManager$Stub$Proxy.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/IDependencyManager$Stub.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/IDependencyManager.aidl Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/IDependencyManager.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/client Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/client/DMActivity.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/client/DependencyManager$1.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/client/DependencyManager$BindListener.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/client/DependencyManager.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/common Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/common/DependencyManagerContract$CandidateColumns.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/common/DependencyManagerContract.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/common/Intents.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/common/Schemas$Client.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/common/Schemas$Source.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/common/Schemas.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/testapp Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/testapp/R$attr.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/testapp/R$layout.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/testapp/R$string.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/testapp/R$xml.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/testapp/R.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/testapp/TestAppActivity$1.class Added : /trunk/DependencyManagerTestApp/bin/org/openintents/dm/testapp/TestAppActivity.class Added : /trunk/DependencyManagerTestApp/bin/resources.ap_ Added : /trunk/DependencyManagerTestApp/build.properties Added : /trunk/DependencyManagerTestApp/build.xml Added : /trunk/DependencyManagerTestApp/default.properties Added : /trunk/DependencyManagerTestApp/externals Added : /trunk/DependencyManagerTestApp/externals/client Added : /trunk/DependencyManagerTestApp/externals/client/build.properties Added : /trunk/DependencyManagerTestApp/externals/client/build.xml Added : /trunk/DependencyManagerTestApp/externals/client/src Added : /trunk/DependencyManagerTestApp/externals/client/src/org 
0,2570,Initial import from android-dependencymanager Added : /trunk/DependencyManagerCommon/.classpath Added : /trunk/DependencyManagerCommon/.externalToolBuilders Added : /trunk/DependencyManagerCommon/.externalToolBuilders/com.android.ide.eclipse.adt.ApkBuilder.launch Added : /trunk/DependencyManagerCommon/.externalToolBuilders/com.android.ide.eclipse.adt.PreCompilerBuilder.launch Added : /trunk/DependencyManagerCommon/.project Added : /trunk/DependencyManagerCommon/bin Added : /trunk/DependencyManagerCommon/bin/org Added : /trunk/DependencyManagerCommon/bin/org/openintents Added : /trunk/DependencyManagerCommon/bin/org/openintents/dm Added : /trunk/DependencyManagerCommon/bin/org/openintents/dm/common Added : /trunk/DependencyManagerCommon/bin/org/openintents/dm/common/DependencyManagerContract$CandidateColumns.class Added : /trunk/DependencyManagerCommon/bin/org/openintents/dm/common/DependencyManagerContract.class Added : /trunk/DependencyManagerCommon/bin/org/openintents/dm/common/Intents.class Added : /trunk/DependencyManagerCommon/bin/org/openintents/dm/common/Schemas$Client.class Added : /trunk/DependencyManagerCommon/bin/org/openintents/dm/common/Schemas$Source.class Added : /trunk/DependencyManagerCommon/bin/org/openintents/dm/common/Schemas.class Added : /trunk/DependencyManagerCommon/default.properties Added : /trunk/DependencyManagerCommon/gen Added : /trunk/DependencyManagerCommon/src Added : /trunk/DependencyManagerCommon/src/org Added : /trunk/DependencyManagerCommon/src/org/openintents Added : /trunk/DependencyManagerCommon/src/org/openintents/dm Added : /trunk/DependencyManagerCommon/src/org/openintents/dm/common Added : /trunk/DependencyManagerCommon/src/org/openintents/dm/common/DependencyManagerContract.java Added : /trunk/DependencyManagerCommon/src/org/openintents/dm/common/Intents.java Added : /trunk/DependencyManagerCommon/src/org/openintents/dm/common/Schemas.java 
0,2571,Initial import from android-dependencymanager Added : /trunk/DependencyManagerClient/.classpath Added : /trunk/DependencyManagerClient/.project Added : /trunk/DependencyManagerClient/AndroidManifest.xml Added : /trunk/DependencyManagerClient/bin Added : /trunk/DependencyManagerClient/bin/DependencyManagerClient.apk Added : /trunk/DependencyManagerClient/bin/classes.dex Added : /trunk/DependencyManagerClient/bin/de Added : /trunk/DependencyManagerClient/bin/de/finkhaeuser Added : /trunk/DependencyManagerClient/bin/de/finkhaeuser/dm Added : /trunk/DependencyManagerClient/bin/de/finkhaeuser/dm/IDependencyManager$Stub$Proxy.class Added : /trunk/DependencyManagerClient/bin/de/finkhaeuser/dm/IDependencyManager$Stub.class Added : /trunk/DependencyManagerClient/bin/de/finkhaeuser/dm/IDependencyManager.class Added : /trunk/DependencyManagerClient/bin/org Added : /trunk/DependencyManagerClient/bin/org/openintents Added : /trunk/DependencyManagerClient/bin/org/openintents/dm Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/IDependencyManager$Stub$Proxy.class Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/IDependencyManager$Stub.class Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/IDependencyManager.aidl Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/IDependencyManager.class Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/client Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/client/DMActivity.class Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/client/DependencyManager$1.class Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/client/DependencyManager$BindListener.class Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/client/DependencyManager.class Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/common Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/common/DependencyManagerContract$CandidateColumns.class Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/common/DependencyManagerContract.class Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/common/Intents.class Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/common/Schemas$Client.class Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/common/Schemas$Source.class Added : /trunk/DependencyManagerClient/bin/org/openintents/dm/common/Schemas.class Added : /trunk/DependencyManagerClient/bin/resources.ap_ Added : /trunk/DependencyManagerClient/build.properties Added : /trunk/DependencyManagerClient/build.xml Added : /trunk/DependencyManagerClient/default.properties Added : /trunk/DependencyManagerClient/gen Added : /trunk/DependencyManagerClient/gen/de Added : /trunk/DependencyManagerClient/gen/de/finkhaeuser Added : /trunk/DependencyManagerClient/gen/de/finkhaeuser/dm Added : /trunk/DependencyManagerClient/gen/de/finkhaeuser/dm/IDependencyManager.java Added : /trunk/DependencyManagerClient/gen/org Added : /trunk/DependencyManagerClient/gen/org/openintents Added : /trunk/DependencyManagerClient/gen/org/openintents/dm Added : /trunk/DependencyManagerClient/gen/org/openintents/dm/IDependencyManager.java Added : /trunk/DependencyManagerClient/res Added : /trunk/DependencyManagerClient/src Added : /trunk/DependencyManagerClient/src/org Added : /trunk/DependencyManagerClient/src/org/openintents Added : /trunk/DependencyManagerClient/src/org/openintents/dm Added : /trunk/DependencyManagerClient/src/org/openintents/dm/IDependencyManager.aidl 
